"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",35.64267,
"ARG","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",81.09927,
"ARG","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",84.09077,
"ARG","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",77.20074,
"ARG","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",76.94389,
"CHL","EDUEXPTRY","PRIV","PC_EDUEXP","A","1995",74.88832,
"CHL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2000",80.5287,
"CHL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2005",84.53828,
"CHL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2008",85.57634,
"CHL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2009",85.36354,
"CHL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",76.58141,
"CHL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",77.89084,
"CHL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",75.80744,
"CHL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",65.44393,
"CHL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",62.49564,
"CHL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",64.33884,
"CHL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",69.00725,
"CHL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",62.21087,
"CHL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",58.71172,
"RUS","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",64.1348,
"RUS","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",64.37958,
"RUS","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",63.82924,
"RUS","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",63.71851,
"RUS","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",63.1897,
"RUS","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",64.50631,
"RUS","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",65.51982,
"RUS","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",63.90124,
"RUS","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",63.77616,
"RUS","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",60.37347,
"RUS","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",65.29711,
"JPN","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",32.24158,
"JPN","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",34.35134,
"JPN","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",31.65347,
"JPN","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",32.58126,
"JPN","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",34.52237,
"JPN","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",33.79136,
"JPN","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",32.06198,
"JPN","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",30.55597,
"JPN","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",31.23126,
"JPN","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",32.13429,
"MEX","EDUEXPTRY","PUB","PC_EDUEXP","A","1995",77.38743,
"MEX","EDUEXPTRY","PUB","PC_EDUEXP","A","2000",79.39841,
"MEX","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",68.97909,
"MEX","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",70.13445,
"MEX","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",68.68877,
"MEX","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",69.88416,
"MEX","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",67.06262,
"MEX","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",70.32203,
"MEX","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",71.18258,
"MEX","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",70.86375,
"MEX","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",69.09693,
"MEX","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",69.75447,
"MEX","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",57.56574,
"NLD","EDUEXPTRY","PRIV","PC_EDUEXP","A","1995",21.40595,
"NLD","EDUEXPTRY","PRIV","PC_EDUEXP","A","2000",24.6314,
"NLD","EDUEXPTRY","PRIV","PC_EDUEXP","A","2005",26.55629,
"NLD","EDUEXPTRY","PRIV","PC_EDUEXP","A","2008",27.89629,
"NLD","EDUEXPTRY","PRIV","PC_EDUEXP","A","2009",28.33198,
"NLD","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",27.54234,
"NLD","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",28.47914,
"NLD","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",28.70036,
"NLD","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",28.83123,
"NLD","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",29.16881,
"NLD","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",29.26961,
"NLD","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",29.41216,
"NLD","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",29.77915,
"NLD","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",28.87443,
"NOR","EDUEXPTRY","PUB","PC_EDUEXP","A","1995",93.71006,
"NOR","EDUEXPTRY","PUB","PC_EDUEXP","A","2000",96.30037,
"NOR","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",96.89123,
"NOR","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",96.09732,
"NOR","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",96.00083,
"NOR","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",95.89608,
"NOR","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",96.04375,
"NOR","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",96.28214,
"NOR","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",95.97607,
"NOR","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",93.06007,
"NOR","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",91.60162,
"NOR","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",92.33887,
"POL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2005",26.01591,
"POL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2008",30.11058,
"POL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2009",29.94855,
"POL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",28.46649,
"POL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",25.69029,
"POL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",21.521,
"POL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",18.97096,
"POL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",17.89529,
"POL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",16.17551,
"POL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",18.39708,
"POL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",18.51311,
"POL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",19.94572,
"SVK","EDUEXPTRY","PUB","PC_EDUEXP","A","1995",94.64008,
"SVK","EDUEXPTRY","PUB","PC_EDUEXP","A","2000",89.44973,
"SVK","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",75.94156,
"SVK","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",70.07291,
"SVK","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",66.59057,
"SVK","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",68.81232,
"SVK","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",75.45825,
"SVK","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",72.46904,
"SVK","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",75.50173,
"SVK","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",75.53856,
"SVK","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",78.7356,
"SVK","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",69.50237,
"SVK","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",68.20238,
"SVK","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",68.20345,
"ESP","EDUEXPTRY","PRIV","PC_EDUEXP","A","1995",25.62449,
"ESP","EDUEXPTRY","PRIV","PC_EDUEXP","A","2000",25.58532,
"ESP","EDUEXPTRY","PRIV","PC_EDUEXP","A","2005",22.09943,
"ESP","EDUEXPTRY","PRIV","PC_EDUEXP","A","2008",21.1356,
"ESP","EDUEXPTRY","PRIV","PC_EDUEXP","A","2009",20.91216,
"ESP","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",21.77982,
"ESP","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",22.53126,
"ESP","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",26.53737,
"ESP","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",30.24183,
"ESP","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",31.10311,
"ESP","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",31.79837,
"ESP","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",32.86374,
"ESP","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",32.20274,
"ESP","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",33.70243,
"TUR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",22.05655,
"TUR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",24.57339,
"TUR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",25.71068,
"TUR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",25.98817,
"TUR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",25.98145,
"TUR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",25.37253,
"TUR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",19.71197,
"TUR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",27.18224,
"IND","EDUEXPTRY","PRIV","PC_EDUEXP","A","2000",0.2234778,
"IND","EDUEXPTRY","PRIV","PC_EDUEXP","A","2005",19.07814,
"ISR","EDUEXPTRY","PUB","PC_EDUEXP","A","1995",59.21798,
"ISR","EDUEXPTRY","PUB","PC_EDUEXP","A","2000",60.05169,
"ISR","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",53.06464,
"ISR","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",51.3198,
"ISR","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",58.16929,
"ISR","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",54.22624,
"ISR","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",48.99751,
"ISR","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",51.83085,
"ISR","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",52.18204,
"ISR","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",52.81182,
"ISR","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",59.26456,
"ISR","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",53.85601,
"ISR","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",57.89952,
"ISR","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",53.38242,
"BEL","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",88.73288,
"BEL","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",87.92018,
"BEL","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",87.91188,
"BEL","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",87.71764,
"BEL","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",87.48977,
"BEL","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",84.28478,
"BEL","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",84.29762,
"BEL","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",83.86056,
"BEL","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",83.58294,
"BEL","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",82.69842,
"BEL","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",82.91347,
"BEL","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",83.56802,
"DNK","EDUEXPTRY","PUB","PC_EDUEXP","A","1995",99.40405,
"DNK","EDUEXPTRY","PUB","PC_EDUEXP","A","2000",97.61373,
"DNK","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",96.70573,
"DNK","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",93.34492,
"DNK","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",92.97375,
"DNK","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",92.26746,
"DNK","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",91.78908,
"DNK","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",90.29342,
"DNK","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",92.34969,
"DNK","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",86.21557,
"DNK","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",83.15323,
"DNK","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",81.97565,
"FIN","EDUEXPTRY","PRIV","PC_EDUEXP","A","1995",2.248466,
"FIN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2000",2.760936,
"FIN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2005",3.870017,
"FIN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2008",4.571456,
"FIN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2009",4.22954,
"FIN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",4.056172,
"FIN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",4.117182,
"FIN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",3.820483,
"FIN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",3.922275,
"FIN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",3.515769,
"FIN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",3.419784,
"FIN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",3.405771,
"FIN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",3.50597,
"FIN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",3.781386,
"DEU","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",85.47294,
"DEU","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",85.09049,
"DEU","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",84.64345,
"DEU","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",85.14175,
"DEU","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",84.13484,
"DEU","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",83.72941,
"DEU","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",84.1353,
"DEU","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",82.7237,
"DEU","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",83.01349,
"DEU","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",82.98943,
"DEU","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",83.37025,
"GRC","EDUEXPTRY","PRIV","PC_EDUEXP","A","1995",0,
"GRC","EDUEXPTRY","PRIV","PC_EDUEXP","A","2000",0.2674916,
"GRC","EDUEXPTRY","PRIV","PC_EDUEXP","A","2005",3.305918,
"GRC","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",9.625505,
"GRC","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",12.49466,
"GRC","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",14.00294,
"GRC","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",11.56479,
"GRC","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",14.53227,
"GRC","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",13.90829,
"ISL","EDUEXPTRY","PUB","PC_EDUEXP","A","2000",91.77778,
"ISL","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",90.53818,
"ISL","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",92.16214,
"ISL","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",92.00947,
"ISL","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",91.17648,
"ISL","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",90.59655,
"ISL","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",85.31045,
"ISL","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",86.84326,
"ISL","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",89.11703,
"ISL","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",89.30553,
"ISL","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",88.57334,
"ISL","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",89.87978,
"ISL","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",88.32385,
"IRL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",29.23657,
"IRL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",28.71527,
"IRL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",28.8485,
"IRL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",27.51139,
"KOR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",63.86634,
"KOR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",62.42285,
"KOR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",61.86705,
"KOR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",60.25844,
"AUS","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",61.24005,
"AUS","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",62.17974,
"AUS","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",60.47696,
"AUS","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",63.83578,
"AUS","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",65.20712,
"CAN","EDUEXPTRY","PRIV","PC_EDUEXP","A","1995",43.37871,
"CAN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2000",38.88436,
"CAN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2005",44.80278,
"CAN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2008",36.98706,
"CAN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2009",43.28047,
"CAN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",42.46678,
"CAN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",44.94616,
"CAN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",41.0383,
"CAN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",43.57455,
"CAN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",44.84176,
"CAN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",43.4247,
"CAN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",46.73709,
"CAN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",46.05185,
"CAN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",47.66227,
"PRT","EDUEXPTRY","PUB","PC_EDUEXP","A","1995",96.50138,
"PRT","EDUEXPTRY","PUB","PC_EDUEXP","A","2000",92.47052,
"PRT","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",66.01618,
"PRT","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",59.82487,
"PRT","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",67.17749,
"PRT","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",65.19163,
"PRT","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",64.1166,
"PRT","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",49.88355,
"PRT","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",52.97459,
"PRT","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",56.74063,
"PRT","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",58.12692,
"PRT","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",61.38959,
"PRT","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",59.65606,
"PRT","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",59.39544,
"SWE","EDUEXPTRY","PUB","PC_EDUEXP","A","1995",92.3157,
"SWE","EDUEXPTRY","PUB","PC_EDUEXP","A","2000",88.87234,
"SWE","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",85.19179,
"SWE","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",85.64133,
"SWE","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",86.23553,
"SWE","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",87.04826,
"SWE","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",85.91282,
"SWE","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",85.63662,
"SWE","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",85.81184,
"SWE","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",85.24149,
"SWE","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",84.73987,
"SWE","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",84.16079,
"SWE","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",84.00671,
"SWE","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",83.86531,
"GBR","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",54.86192,
"GBR","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",32.72168,
"GBR","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",26.82421,
"GBR","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",24.9912,
"GBR","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",27.58112,
"GBR","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",25.28605,
"GBR","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",24.57307,
"USA","EDUEXPTRY","PRIV","PC_EDUEXP","A","1995",61.35647,
"USA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2000",56.25534,
"USA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2005",58.03344,
"USA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2008",58.67809,
"USA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2009",59.35444,
"USA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",60.01487,
"USA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",60.9197,
"USA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",62.19792,
"USA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",63.67437,
"USA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",65.25681,
"USA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",64.79531,
"USA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",64.96133,
"USA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",64.87219,
"USA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",64.35732,
"ARG","EDUEXPTRY","PRIV","PC_EDUEXP","A","2008",18.90073,
"ARG","EDUEXPTRY","PRIV","PC_EDUEXP","A","2009",15.90922,
"ARG","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",22.79925,
"ARG","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",23.05611,
"EST","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",67.94044,
"EST","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",72.79056,
"EST","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",104.3617,
"EST","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",66.31696,
"EST","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",68.69616,
"EST","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",58.43132,
"EST","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",60.8913,
"EST","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",76.35246,
"EST","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",70.94279,
"EST","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",80.64777,
"EST","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",72.26271,
"EST","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",69.43705,
"RUS","EDUEXPTRY","PRIV","PC_EDUEXP","A","2008",35.63608,
"RUS","EDUEXPTRY","PRIV","PC_EDUEXP","A","2009",35.26503,
"RUS","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",35.87215,
"RUS","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",35.9247,
"RUS","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",36.31635,
"RUS","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",34.81781,
"RUS","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",33.61693,
"RUS","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",34.95196,
"RUS","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",35.14294,
"RUS","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",38.37177,
"RUS","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",33.45115,
"NLD","EDUEXPTRY","PUB","PC_EDUEXP","A","1995",77.408,
"NLD","EDUEXPTRY","PUB","PC_EDUEXP","A","2000",74.05474,
"NLD","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",71.7541,
"NLD","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",69.82674,
"NLD","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",69.5383,
"NLD","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",70.05509,
"NLD","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",69.01323,
"NLD","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",68.64854,
"NLD","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",68.2345,
"NLD","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",67.73226,
"NLD","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",67.5386,
"NLD","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",67.48503,
"NLD","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",66.86879,
"NLD","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",67.74423,
"POL","EDUEXPTRY","PUB","PC_EDUEXP","A","1995",100,
"POL","EDUEXPTRY","PUB","PC_EDUEXP","A","2000",99.50333,
"POL","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",73.98409,
"POL","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",69.08633,
"POL","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",69.02267,
"POL","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",68.4386,
"POL","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",74.30971,
"POL","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",74.43062,
"POL","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",77.85632,
"POL","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",78.71931,
"POL","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",79.10197,
"POL","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",78.68993,
"POL","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",80.55491,
"POL","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",78.96813,
"PRT","EDUEXPTRY","PRIV","PC_EDUEXP","A","1995",3.498621,
