"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.0177277,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.0184471,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.017867,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.32093,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.3222671,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.3826039,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.3988578,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.443901,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.4406379,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.4643128,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.4779881,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.4873702,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.4984067,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.5002406,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.4984915,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.5024751,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.4837937,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.1452691,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.1384328,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.1364956,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.1364985,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.1389018,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.1406127,
"NZL","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.1404295,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.8883821,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.8820315,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.9096891,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.8847108,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.8600245,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.8500092,
"NZL","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.7978834,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.1211608,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.0617006,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.0483295,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.0647854,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.0650013,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.0661557,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.0612403,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.0635415,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.0622004,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.0701508,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.1127209,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.1374188,
"NOR","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.121766,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.0260669,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.063944,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.0688741,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.0863207,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.0756109,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.0874761,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.1106636,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.1052865,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.1197845,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.1199495,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.1260216,
"POL","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.154238,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.4086095,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.4444718,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.4487486,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.4210996,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.3322036,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.2846563,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.260853,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.2387952,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.2219293,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.2178856,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.2191093,
"POL","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.2384638,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.0297281,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.0711711,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.3922671,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.4720397,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.3599482,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.4091217,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.3914374,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.5652454,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.5316044,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.4648385,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.4071153,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.3640004,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.3854102,
"PRT","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.3633307,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","1995",0.0255826,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2000",0.0627302,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.3855724,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.3829984,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.3597927,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.3564083,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.3077085,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.1086867,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.1053196,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.0994099,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.091835,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.0917434,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.0690042,
"SVK","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.0999582,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.0331591,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.0655342,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.1986323,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.2244938,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.2641845,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.2622762,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.2187865,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.2614575,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.259062,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.2400691,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.3080202,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.2837051,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.2779734,
"SVK","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.2712351,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","1995",0.4604642,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2000",0.0957466,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.0872484,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.1097422,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.1203856,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.1355861,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.1589288,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.2001398,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.208394,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.2080119,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.2206176,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.2229086,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.2143056,
"ESP","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.2055657,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.2512612,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.2855803,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.2414222,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.2524094,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.2691893,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.287024,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.2923992,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.3368196,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.3914905,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.3951935,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.4079603,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.4094982,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.4030436,
"ESP","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.4260387,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.092827,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.1274422,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.1737582,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.157081,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.1619195,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.147639,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.1631238,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.1712326,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.1674765,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.1741444,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.1800118,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.1868567,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.1817807,
"SWE","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.1808502,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.7412083,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.7337456,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2013",1.161775,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2014",1.253249,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2015",1.355184,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2016",1.288514,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2017",1.391297,
"GBR","EDUPRIVEXP","TRY","PC_GDP","A","2018",1.446891,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2000",0.1420108,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.1427287,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.1416024,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.1324683,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.1321209,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.1266425,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.12101,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.1174002,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.1157765,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.1181101,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.1216777,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.1187075,
"USA","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.1109301,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2000",1.209674,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2005",1.412585,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2008",1.494617,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2009",1.581827,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2010",1.610243,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2011",1.667389,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2012",1.7146,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2013",1.660496,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2014",1.71909,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2015",1.659181,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2016",1.658353,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2017",1.673643,
"USA","EDUPRIVEXP","TRY","PC_GDP","A","2018",1.623795,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","1995",0.8624995,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2000",1.340161,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.5381023,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.4008716,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.4020697,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.3563537,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.3438271,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.3890591,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.3553249,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.3230923,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.2688361,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.3020781,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.4891832,
"CHL","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.6195878,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","1995",1.088932,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2000",1.581031,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2005",1.623589,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2008",1.595172,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2009",1.708721,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2010",1.747451,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2011",1.851848,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2012",1.856916,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2013",1.553726,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2014",1.454206,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2015",1.297254,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2016",1.871899,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2017",1.608604,
"CHL","EDUPRIVEXP","TRY","PC_GDP","A","2018",1.397979,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.0372089,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.0391806,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.0535153,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.0485981,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.0367966,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.0145678,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.0266374,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.072334,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.1049648,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.1221851,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.069139,
"EST","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.0721231,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.3326246,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.2481441,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.2900617,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.336746,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.2761538,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.2573269,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.2774597,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.3511944,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.4142244,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.1841827,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.21661,
"EST","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.283966,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","1995",0.0639539,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2000",0.0499003,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.0479524,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.0578441,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.0609106,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.0554336,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.03512,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.1101206,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.1124103,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.1123203,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.1099846,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.1163714,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.1234395,
"ISR","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.1423156,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","1995",0.7117348,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.6570201,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.7439658,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.6136113,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.5837371,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.5443921,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.8334564,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.8065428,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.7983214,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.7427926,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.5859275,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.677226,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.584191,
"ISR","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.656922,
"RUS","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.0614194,
"RUS","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.0623532,
"RUS","EDUPRIVEXP","PRY","PC_GDP","A","2010",0,
"RUS","EDUPRIVEXP","PRY","PC_GDP","A","2011",0,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.4904428,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.5974207,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.5461483,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.4790209,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.4611011,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.4448276,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.4164132,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.402004,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.4059321,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.3482031,
"RUS","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.3341321,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.1459139,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.1364866,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.1456387,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.1472306,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.1471756,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.1430121,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2016",0.1379392,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2017",0.1341583,
"SVN","EDUPRIVEXP","PRY","PC_GDP","A","2018",0.1325218,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.2888487,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.1766085,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.1842784,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.1847986,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.1785282,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.1619821,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.142068,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.1508189,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.1348581,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2016",0.1442414,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2017",0.134325,
"SVN","EDUPRIVEXP","TRY","PC_GDP","A","2018",0.1140183,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2000",0.6137964,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.6390345,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.6730561,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.6743522,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.6858221,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.6853028,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.7038348,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.7201045,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.7358446,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.737986,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.7353991,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.7458182,
"AUS","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.7255283,
"AUT","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.1298104,
"AUT","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.1332625,
"AUT","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.1412358,
"AUT","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.1437907,
"AUT","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.1427955,
"AUT","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.1302067,
"AUT","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.1291991,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.2101805,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.2100321,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.2073994,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.1734196,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.1627766,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.1384797,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.1395438,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.136593,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.1329192,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.1323547,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.132671,
"BEL","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.1291011,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2000",0.2640677,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.3499062,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.3910717,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.3982065,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.4076982,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.3364292,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2012",0.3123273,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2013",0.3123646,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2014",0.3206809,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2015",0.3207654,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2016",0.3278442,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2017",0.3278185,
"CAN","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2018",0.3156824,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","1995",0.291166,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2000",0.2124135,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2005",0.2760439,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2008",0.2399242,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2009",0.2477541,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2010",0.245654,
"CZE","EDUPRIVEXP","PRY_NTRY","PC_GDP","A","2011",0.2449742,
